id,developerId,treatmentAssignment,status,priorExperience,estimatedTimeWithAI,estimatedTimeWithoutAI,createdAt,lastModified,initialImplementationTime,postReviewImplementationTime,estimatedTimeOtherTreatment,perceivedEffort,isPanelDeveloper
2d898c43-3ea2-434f-a5c6-781ee681216a,4,AI-disallowed,complete,5.0,25.0,10.0,2025-11-25,2025-11-25,7.0,0.0,10.0,1.0,False
cfec494b-22c6-4eac-a0d5-24839cf4030f,57,AI-disallowed,complete,1.0,240.0,120.0,2025-11-25,2025-11-26,120.0,0.0,180.0,3.0,False
761ca693-e096-42ab-934c-680f15c31759,2,AI-disallowed,complete,1.0,180.0,540.0,2025-11-25,2025-11-29,190.0,10.0,150.0,2.0,False
2a40fa02-ea89-4b10-967b-372e3c07a147,20,AI-allowed,incomplete,2.0,240.0,300.0,2025-11-25,2025-11-25,,,,,False
04ef7728-ac43-4db3-8d61-f62f03d46fd7,20,AI-disallowed,complete,4.0,60.0,100.0,2025-11-25,2025-11-26,23.0,0.0,20.0,3.0,False
05845019-d9c9-4f31-b41a-ef4ab49e7dd2,11,AI-disallowed,incomplete,1.0,300.0,300.0,2025-11-25,2025-11-25,,,,,False
e818f306-c434-4fea-89e0-f1ad4202e2e6,24,AI-allowed,incomplete,4.0,540.0,600.0,2025-11-26,2025-11-26,,,,,False
0006fd88-543d-402c-89dd-02ef7bddafc4,57,AI-disallowed,complete,1.0,120.0,180.0,2025-11-26,2025-11-29,435.0,0.0,280.0,4.0,False
73592621-4e24-4c58-8916-04ac465bb021,5,AI-allowed,complete,1.0,200.0,300.0,2025-11-26,2025-11-27,175.0,0.0,300.0,3.0,False
7fb6ff7f-0be1-4d4a-bcc1-d84e7262e0e5,36,AI-allowed,complete,1.0,60.0,120.0,2025-11-26,2025-11-26,43.0,0.0,60.0,2.0,False
0f1cd0c5-ab16-4276-8b02-bd821c58a0a1,17,AI-disallowed,complete,3.0,30.0,30.0,2025-11-26,2025-11-27,90.0,0.0,90.0,3.0,False
b0aa49e4-105b-40ec-883f-ff4e6ea7eff6,5,AI-disallowed,complete,1.0,70.0,100.0,2025-11-27,2025-11-30,103.0,0.0,50.0,1.0,False
9dc39077-f70e-4ffa-b9f5-72cb1bd29ff2,5,AI-allowed,complete,1.0,60.0,120.0,2025-11-27,2025-11-28,97.0,0.0,160.0,2.0,False
0a1a42dc-7de0-4bcc-a299-877333b42fa2,5,AI-disallowed,complete,2.0,60.0,100.0,2025-11-27,2025-11-27,157.0,0.0,100.0,2.0,False
ef736235-6bef-42d3-bee0-8c3e8557c420,2,AI-allowed,complete,4.0,120.0,200.0,2025-11-27,2025-11-28,200.0,30.0,200.0,2.0,False
b582b6e2-2b3b-4f8c-97ef-ccdf9e789000,9,AI-allowed,complete,1.0,210.0,240.0,2025-11-27,2025-11-29,215.0,0.0,240.0,4.0,False
d7738159-75f5-4b50-bda1-6827cb8013d0,50,AI-disallowed,complete,4.0,50.0,65.0,2025-11-27,2025-11-27,34.0,0.0,20.0,2.0,False
50291f07-2e3e-4313-9509-7fda25fc0309,20,AI-allowed,incomplete,4.0,180.0,240.0,2025-11-27,2025-11-27,,,,,False
4d2b6661-29b7-4198-852a-e5416fff2bac,5,AI-disallowed,complete,4.0,60.0,100.0,2025-11-28,2025-11-28,68.0,0.0,45.0,2.0,False
fd15560f-d48c-492e-b06d-758c125fc8c8,5,AI-disallowed,complete,4.0,60.0,100.0,2025-11-28,2025-11-28,79.0,0.0,50.0,2.0,False
e70b67c2-da38-4c2e-bdef-9a1f832ec507,40,AI-allowed,complete,1.0,150.0,240.0,2025-11-28,2026-01-28,40.0,0.0,40.0,2.0,False
b0401f2d-4ece-4c67-b724-9600e49d6551,24,AI-allowed,complete,4.0,960.0,1020.0,2025-11-28,2025-12-01,805.0,0.0,925.0,3.0,False
bef69cb6-9d41-45d9-b50e-82a3a6a4f1fd,2,AI-disallowed,complete,5.0,120.0,240.0,2025-11-28,2025-11-30,60.0,0.0,15.0,1.0,False
8c80013d-6291-4bd6-86ae-ea684c0af660,36,AI-disallowed,complete,2.0,10.0,15.0,2025-11-28,2025-11-28,15.0,0.0,10.0,1.0,False
af0da610-81e7-40d1-b762-5e4391649263,44,AI-disallowed,complete,4.0,120.0,300.0,2025-11-28,2025-12-01,90.0,0.0,60.0,2.0,False
0ff9db20-8ec3-4bfd-887e-8ff53edff8bd,50,AI-disallowed,complete,3.0,160.0,180.0,2025-11-28,2025-12-03,0.0,0.0,0.0,1.0,False
87a1fa15-8ead-4671-8200-bc8cab0d6aa9,50,AI-disallowed,complete,5.0,60.0,60.0,2025-11-28,2025-12-03,121.0,2.0,100.0,1.0,False
1bc13338-4a82-4494-8f39-7d06a3f5ddce,57,AI-disallowed,complete,1.0,20.0,30.0,2025-11-28,2025-11-29,21.0,0.0,30.0,1.0,False
0b9a0b6a-2b69-4b87-a020-9d2791535e12,5,AI-disallowed,complete,2.0,60.0,100.0,2025-11-29,2025-11-29,122.0,0.0,40.0,3.0,False
3c01b059-fd5b-4d01-a6bb-66ea00abed59,2,AI-disallowed,complete,1.0,240.0,540.0,2025-11-29,2025-11-30,590.0,20.0,240.0,4.0,False
dc7132ee-fa13-4c6e-823e-8d7223b51900,28,AI-allowed,complete,2.0,100.0,120.0,2025-11-29,2025-12-01,207.0,0.0,240.0,3.0,False
5a3a9feb-ef61-4d44-9eeb-6240cb0b1715,5,AI-disallowed,complete,3.0,60.0,70.0,2025-11-29,2025-11-30,100.0,0.0,60.0,3.0,False
a74b75c9-8d49-457f-929e-55bb1bdafc93,1,AI-allowed,complete,3.0,240.0,240.0,2025-11-29,2025-12-06,83.0,14.0,88.0,3.0,False
5be70547-fdf6-48b8-972b-bd0ff62c032c,5,AI-allowed,complete,1.0,60.0,90.0,2025-11-29,2025-11-29,47.0,0.0,50.0,2.0,False
ac47a897-066a-4867-916e-5b40b33326dc,17,AI-allowed,complete,3.0,60.0,30.0,2025-11-29,2025-12-02,57.0,0.0,90.0,3.0,False
d70e93d9-ec48-4560-a2e7-d873b2090cbb,17,AI-disallowed,complete,3.0,30.0,30.0,2025-11-29,2025-12-02,17.0,0.0,17.0,2.0,False
8492f26d-0587-43db-bebf-fd094439026c,9,AI-disallowed,complete,2.0,120.0,150.0,2025-11-29,2025-12-01,105.0,5.0,130.0,2.0,False
7cf0a942-d92d-4587-b7d7-4bce26801e8b,17,AI-disallowed,complete,3.0,30.0,30.0,2025-11-29,2025-12-02,45.0,0.0,45.0,2.0,False
2d16f41c-51ee-4a7a-9a46-fcf24e77d3b1,17,AI-allowed,incomplete,1.0,300.0,300.0,2025-11-29,2025-11-29,,,,,False
7f892fe2-989f-4a20-b2a7-431cd723f80b,25,AI-disallowed,complete,4.0,30.0,40.0,2025-11-29,2025-12-02,55.0,0.0,40.0,4.0,False
e212dec4-6769-421a-8852-de441e21f1f6,14,AI-allowed,incomplete,1.0,60.0,60.0,2025-11-29,2025-12-13,90.0,,,,False
07adaada-75d3-45bf-8643-1f8c639b461b,33,AI-disallowed,complete,1.0,20.0,30.0,2025-11-30,2025-11-30,36.0,6.0,25.0,3.0,False
07896892-5429-4842-b2cd-822ad59480f6,5,AI-allowed,complete,1.0,100.0,160.0,2025-11-30,2025-11-30,107.0,0.0,120.0,2.0,False
cde56e1c-b99b-4acd-b091-0d759b3f4778,57,AI-allowed,complete,1.0,30.0,40.0,2025-11-30,2025-11-30,43.0,0.0,60.0,3.0,False
fc9a4835-95cd-4c21-8900-e6652a7ada2f,17,AI-disallowed,complete,2.0,30.0,30.0,2025-11-30,2025-12-02,81.0,0.0,81.0,3.0,False
e102a776-abd1-41dc-9b3b-8c8d5a1423cf,22,AI-disallowed,complete,1.0,30.0,60.0,2025-11-30,2025-11-30,48.0,55.0,15.0,1.0,False
4c0b48f6-984c-4bc5-b415-c87975f287a2,2,AI-allowed,complete,1.0,180.0,420.0,2025-11-30,2025-11-30,300.0,30.0,530.0,4.0,False
6c040857-aa59-4f3f-af68-fa459eb92a0b,25,AI-allowed,complete,4.0,40.0,60.0,2025-11-30,2025-11-30,62.0,0.0,72.0,2.0,False
fe3077af-ca79-4a1c-9d64-f5c22a813500,10,AI-disallowed,incomplete,3.0,20.0,45.0,2025-11-30,2025-11-30,,,,,False
20f59be1-d265-4168-833c-e8bf769372b1,10,AI-disallowed,incomplete,1.0,45.0,200.0,2025-11-30,2025-11-30,,,,,False
61dc3731-e3f8-42a1-8b23-cf8d15525937,10,AI-disallowed,incomplete,3.0,45.0,60.0,2025-11-30,2025-11-30,,,,,False
f3b07088-9ab2-42c6-a77a-a7d5de2ca89d,10,AI-allowed,incomplete,1.0,45.0,60.0,2025-11-30,2025-11-30,,,,,False
96279c68-2ae8-45d9-b4da-2f29a22422ef,10,AI-allowed,complete,3.0,20.0,30.0,2025-11-30,2025-11-30,27.0,1.0,25.0,3.0,False
acccd06b-b6e0-4dd7-be7a-795f46990ddf,10,AI-allowed,incomplete,3.0,120.0,180.0,2025-11-30,2025-11-30,,,,,False
585d4578-d5c9-429f-949a-0b77272794b3,10,AI-allowed,complete,2.0,120.0,240.0,2025-11-30,2026-02-01,277.0,53.0,600.0,4.0,False
a9d5118f-d30f-414d-b6b8-ba31e6ab3332,10,AI-allowed,incomplete,1.0,120.0,240.0,2025-11-30,2025-11-30,,,,,False
71cb2197-6f90-4d59-a2de-0f30c535ef99,10,AI-disallowed,incomplete,3.0,60.0,120.0,2025-11-30,2026-01-04,45.0,6.0,20.0,3.0,False
737f4eeb-66ec-4208-a190-0313752e61e9,10,AI-disallowed,incomplete,2.0,60.0,100.0,2025-11-30,2025-11-30,,,,,False
d2a53349-c668-474a-902d-dd435d04b06c,22,AI-allowed,complete,2.0,30.0,60.0,2025-11-30,2025-11-30,35.0,4.0,60.0,3.0,False
fade5540-e1eb-428c-9938-a53a28fb6d16,5,AI-allowed,complete,2.0,100.0,200.0,2025-12-01,2025-12-01,184.0,0.0,200.0,3.0,False
260ccf1d-0a16-4a72-abc5-545829fac5bf,22,AI-allowed,complete,2.0,30.0,60.0,2025-12-01,2025-12-01,29.0,5.0,60.0,3.0,False
f9c5ecad-abbb-4c0a-8396-0381a402cea5,22,AI-disallowed,complete,1.0,15.0,30.0,2025-12-01,2025-12-01,12.0,4.0,15.0,1.0,False
ce714656-93af-4ad6-8d26-766794c38210,5,AI-disallowed,complete,2.0,120.0,180.0,2025-12-01,2025-12-01,120.0,0.0,70.0,2.0,False
0f97b01e-8b5a-4250-8d22-900ae733c082,22,AI-disallowed,incomplete,1.0,20.0,20.0,2025-12-01,2025-12-01,,,,,False
d71b9f79-1eba-497c-bcbc-8c3d6f9d368d,24,AI-allowed,complete,4.0,600.0,720.0,2025-12-01,2026-01-12,563.0,0.0,647.0,3.0,False
d3408d6b-ee10-4234-856e-2e50c4a09efd,39,AI-allowed,complete,3.0,80.0,60.0,2025-12-01,2025-12-02,57.0,5.0,70.0,3.0,False
073bd5ac-6914-444f-9612-ee73cf0bbb77,1,AI-allowed,complete,4.0,60.0,60.0,2025-12-01,2025-12-03,75.0,0.0,75.0,2.0,False
23cdd1a0-01af-44ba-9372-edd84bf5c1b4,39,AI-disallowed,complete,2.0,100.0,120.0,2025-12-01,2026-02-20,122.0,80.0,100.0,5.0,False
a6f6926c-c26d-4dcb-8e5d-9720c98d5cc5,1,AI-allowed,complete,3.0,60.0,60.0,2025-12-01,2025-12-06,165.0,20.0,180.0,4.0,False
a80d0f66-e9ae-4434-9911-797b4e3b5cc8,31,AI-allowed,complete,5.0,60.0,180.0,2025-12-02,2025-12-07,100.0,100.0,200.0,3.0,False
e1e913ee-138b-4fa6-83ca-fe2cc737d398,31,AI-disallowed,incomplete,5.0,100.0,250.0,2025-12-02,2026-02-14,60.0,0.0,30.0,3.0,False
b5265b0c-1505-452a-b0cf-58e46a05f911,2,AI-disallowed,complete,4.0,60.0,150.0,2025-12-02,2025-12-03,395.0,10.0,250.0,2.0,False
262a65dc-ffd4-45ee-9b49-330a48076ffd,9,AI-allowed,complete,3.0,210.0,240.0,2025-12-02,2025-12-17,185.0,20.0,220.0,2.0,False
a9f4c439-81b4-4837-b74b-066a4715db5d,9,AI-allowed,incomplete,2.0,180.0,210.0,2025-12-02,2025-12-02,,,,,False
4824c543-8da7-4fbe-8647-f12e265ffc50,17,AI-disallowed,complete,3.0,30.0,30.0,2025-12-02,2026-01-26,30.0,0.0,30.0,2.0,False
791d1513-5615-48f7-95fd-e8048358a805,17,AI-allowed,ditched,3.0,30.0,15.0,2025-12-02,2026-01-26,,,,,False
0a96c4b3-ae88-4ac6-a8da-652a1000d9ad,45,AI-disallowed,complete,1.0,300.0,360.0,2025-12-02,2025-12-05,137.0,48.0,120.0,2.0,False
d2b92945-235e-441d-9a4f-db30b12ddb78,18,AI-allowed,complete,2.0,60.0,60.0,2025-12-02,2025-12-16,36.0,192.0,240.0,4.0,False
daf622aa-a4dc-4ac3-bb49-b637967fca52,5,AI-disallowed,ditched,3.0,100.0,160.0,2025-12-03,2025-12-22,,,,,False
752c178d-ed8b-4537-a669-bfbd06bf85e3,5,AI-allowed,corrupted,3.0,120.0,200.0,2025-12-03,2025-12-28,181.0,0.0,240.0,3.0,False
b75b3387-c259-4a21-a53c-76746c986180,2,AI-disallowed,complete,1.0,200.0,520.0,2025-12-03,2025-12-04,370.0,0.0,180.0,3.0,False
5a86346e-cf7a-4697-89c7-06a784a70764,44,AI-allowed,complete,3.0,60.0,80.0,2025-12-03,2025-12-17,160.0,0.0,60.0,3.0,False
f9130732-892d-4651-b601-56bb4c9bfd0b,17,AI-allowed,complete,2.0,60.0,60.0,2025-12-03,2025-12-04,70.0,0.0,70.0,3.0,False
126e4c46-fe78-4c36-93b7-3414a2ed5c7b,9,AI-allowed,complete,1.0,210.0,240.0,2025-12-03,2025-12-20,150.0,20.0,240.0,4.0,False
8a000f48-0347-43fb-8ca0-caae8001082f,20,AI-disallowed,complete,3.0,180.0,240.0,2025-12-03,2026-01-07,55.0,20.0,40.0,3.0,False
e4b6dd8d-db92-4e58-87b2-94c31db11c63,20,AI-allowed,incomplete,3.0,180.0,240.0,2025-12-03,2025-12-03,,,,,False
ee1b6eba-0b30-4daf-915b-62140300a066,57,AI-disallowed,complete,1.0,240.0,480.0,2025-12-04,2025-12-06,450.0,0.0,180.0,4.0,False
172bd328-7582-4d58-8a24-de70bd5d3cc2,25,AI-allowed,complete,4.0,100.0,130.0,2025-12-04,2025-12-08,170.0,0.0,190.0,4.0,False
582c0008-435d-4c56-ab03-5e63f3219f2f,25,AI-allowed,complete,4.0,60.0,70.0,2025-12-04,2025-12-08,45.0,0.0,50.0,3.0,False
62dfc26b-ecc9-4a88-b71d-bc45cc6cf287,44,AI-allowed,incomplete,4.0,120.0,160.0,2025-12-04,2025-12-07,133.0,,180.0,3.0,False
67314c3d-9949-4bdb-ad54-20c7c2caf58b,2,AI-disallowed,ditched,1.0,200.0,800.0,2025-12-04,2026-02-22,,,,,False
cc42de6b-2ab2-42b5-9c07-60fc35783406,2,AI-allowed,complete,4.0,45.0,75.0,2025-12-04,2025-12-08,22.0,2.0,30.0,1.0,False
66ee2937-b786-4134-9fad-6966e91c7380,2,AI-disallowed,complete,2.0,250.0,600.0,2025-12-04,2025-12-18,720.0,0.0,150.0,4.0,False
d803b537-b7f8-4efe-b87d-e662830b3a5f,9,AI-disallowed,ditched,1.0,210.0,240.0,2025-12-04,2026-01-03,,,,,False
b62d64c8-1255-4604-a4ae-75528035ba99,36,AI-disallowed,complete,3.0,60.0,120.0,2025-12-04,2025-12-08,138.0,0.0,30.0,4.0,False
3eed0a8c-b835-407c-8b83-608e337e4150,31,AI-disallowed,incomplete,1.0,60.0,180.0,2025-12-05,2026-02-14,30.0,0.0,15.0,3.0,False
0e5aa2ce-18fd-4b2d-852e-d302dc1153f7,31,AI-disallowed,incomplete,2.0,60.0,180.0,2025-12-05,2026-02-14,60.0,0.0,30.0,3.0,False
3bc1d762-7d16-4af2-96e1-39e34552bd32,31,AI-disallowed,incomplete,2.0,60.0,180.0,2025-12-05,2026-02-14,180.0,0.0,90.0,3.0,False
ad15a23a-44f8-4589-8812-101637a58279,31,AI-allowed,complete,2.0,120.0,480.0,2025-12-05,2025-12-10,10.0,100.0,180.0,3.0,False
e447b567-6932-44db-a0df-9f269024ea90,31,AI-disallowed,incomplete,3.0,60.0,120.0,2025-12-05,2026-02-14,90.0,0.0,45.0,3.0,False
62e98e78-d325-414c-972e-c79d6d6552f8,31,AI-allowed,complete,3.0,60.0,120.0,2025-12-05,2025-12-10,10.0,50.0,70.0,2.0,False
181d8a2c-450d-48a6-be94-807c3aa2b413,31,AI-allowed,complete,3.0,30.0,150.0,2025-12-05,2025-12-10,5.0,15.0,20.0,1.0,False
9d7b775a-efce-40ac-b793-1ebb0c66ac65,31,AI-allowed,complete,1.0,120.0,550.0,2025-12-05,2025-12-10,30.0,120.0,220.0,3.0,False
872cf985-0be8-487f-84e5-2faa6a30bc66,24,AI-disallowed,complete,4.0,960.0,1020.0,2025-12-05,2025-12-08,998.0,0.0,998.0,3.0,False
321d3e34-7c63-4cb9-b519-7ab009486b97,5,AI-allowed,complete,2.0,100.0,180.0,2025-12-05,2026-01-04,368.0,0.0,440.0,3.0,False
e5c6c803-a70e-4e3e-a6d6-e10d8c7e4795,25,AI-disallowed,complete,3.0,240.0,250.0,2025-12-05,2025-12-07,203.0,70.0,265.0,4.0,False
8a94cc6e-7ef7-47c9-8027-57d6604cf34d,13,AI-allowed,complete,4.0,16.0,25.0,2025-12-06,2025-12-14,25.0,15.0,110.0,3.0,False
8a270295-9673-4d8e-9331-2de63e9c65a0,1,AI-disallowed,complete,3.0,165.0,180.0,2025-12-06,2025-12-08,22.0,0.0,20.0,2.0,False
ddda9ff4-721f-4816-8c05-e1fcd91160e6,5,AI-disallowed,incomplete,2.0,60.0,90.0,2025-12-07,2025-12-07,,,,,False
41454aaf-6ecb-4e87-8c73-616a0c881781,5,AI-disallowed,incomplete,2.0,60.0,90.0,2025-12-07,2025-12-07,,,,,False
751a2da0-158f-4e80-9093-de034ec7c9f4,5,AI-allowed,complete,2.0,60.0,90.0,2025-12-07,2025-12-07,171.0,0.0,200.0,2.0,False
439feb96-a63e-452f-b6ea-de67d6dee811,5,AI-disallowed,incomplete,2.0,60.0,90.0,2025-12-07,2025-12-07,,,,,False
b2332936-8217-49c3-829b-bc1a2c376ce7,2,AI-disallowed,complete,4.0,45.0,60.0,2025-12-07,2025-12-08,230.0,10.0,150.0,3.0,False
4b0d9ac2-e205-4eec-9c39-d4b7307c900e,21,AI-disallowed,complete,4.0,10.0,10.0,2025-12-07,2025-12-07,25.0,0.0,10.0,2.0,False
4c4d0327-b3dc-4a2a-be39-742d73eeb999,2,AI-allowed,complete,4.0,30.0,60.0,2025-12-07,2025-12-07,40.0,3.0,90.0,1.0,False
e2f22771-af0e-4d16-a81a-f688fe979b0d,2,AI-disallowed,complete,5.0,45.0,90.0,2025-12-07,2025-12-08,135.0,20.0,90.0,2.0,False
9c807d84-ae4f-4122-9a71-bf8b8aac5752,5,AI-allowed,complete,1.0,60.0,90.0,2025-12-07,2026-01-05,175.0,0.0,240.0,3.0,False
a957e9e0-d483-492b-9532-cf623d85cac7,5,AI-disallowed,ditched,2.0,60.0,100.0,2025-12-07,2025-12-07,,,,,False
6b3e23d2-92b8-4d5e-9ead-5a6dcced318c,5,AI-disallowed,ditched,1.0,60.0,100.0,2025-12-07,2025-12-13,,,,,False
319da100-4830-4d10-8ee0-4e5359ae0802,5,AI-disallowed,ditched,2.0,40.0,120.0,2025-12-07,2025-12-07,,,,,False
3a9250e4-b8f7-43b8-a8ba-123c7945d4b0,5,AI-disallowed,ditched,2.0,30.0,60.0,2025-12-07,2025-12-13,,,,,False
3cf82532-b236-4dda-a609-88a55f305108,2,AI-disallowed,complete,2.0,210.0,400.0,2025-12-08,2025-12-18,805.0,40.0,200.0,4.0,False
f31c3885-2361-4939-9f7b-7eb216910017,2,AI-allowed,complete,4.0,80.0,220.0,2025-12-08,2025-12-09,410.0,20.0,1000.0,3.0,False
2b1a2280-f11e-48a3-b171-04e93cac3e4e,20,AI-disallowed,complete,3.0,120.0,180.0,2025-12-08,2025-12-08,33.0,0.0,20.0,3.0,False
83f1a06c-f8c4-4b51-a163-472e28eb425a,20,AI-allowed,complete,4.0,30.0,60.0,2025-12-08,2025-12-12,32.0,15.0,32.0,2.0,False
ceae9f47-7b8e-40b0-99fb-18c06ff81591,1,AI-allowed,complete,1.0,200.0,240.0,2025-12-09,2025-12-21,500.0,0.0,470.0,4.0,False
6edb4e79-5ff2-440a-a84b-22791eb02733,31,AI-allowed,complete,3.0,70.0,160.0,2025-12-09,2025-12-09,5.0,40.0,60.0,1.0,False
752077ba-7390-45a3-8d17-594d00821fcb,31,AI-allowed,complete,4.0,60.0,120.0,2025-12-09,2025-12-09,5.0,25.0,60.0,1.0,False
9b591e67-8f97-4311-a07c-e88e0684a1de,31,AI-disallowed,incomplete,3.0,60.0,120.0,2025-12-09,2026-02-14,30.0,0.0,15.0,3.0,False
7db200bd-38a2-4f2a-be6e-fb4f4beead07,31,AI-disallowed,incomplete,4.0,30.0,60.0,2025-12-09,2026-02-14,30.0,0.0,15.0,3.0,False
0e81afd7-2ba7-464f-adfc-92c2b4ed25a7,31,AI-disallowed,incomplete,3.0,45.0,90.0,2025-12-09,2026-02-14,30.0,0.0,15.0,3.0,False
1606b2a8-16e6-4b92-ad44-bd419f83fc95,25,AI-disallowed,complete,4.0,55.0,60.0,2025-12-09,2025-12-09,60.0,0.0,55.0,4.0,False
f5e81d1d-a869-4bda-b163-331b50b0c8ec,25,AI-allowed,complete,4.0,50.0,60.0,2025-12-09,2025-12-09,25.0,0.0,25.0,3.0,False
bf583993-3a36-408b-b127-9d9603fccc4a,25,AI-allowed,complete,4.0,300.0,400.0,2025-12-09,2025-12-11,370.0,0.0,470.0,4.0,False
cf898f2f-372a-4943-83c7-4b579323686e,25,AI-allowed,complete,4.0,60.0,60.0,2025-12-09,2025-12-09,130.0,0.0,130.0,5.0,False
2d58b49f-718f-4cc2-9b86-130a168a35ba,30,AI-allowed,incomplete,3.0,200.0,400.0,2025-12-09,2025-12-10,25.0,,,,False
70842519-31a0-4be6-857d-b2e0610da691,5,AI-disallowed,complete,2.0,90.0,120.0,2025-12-10,2025-12-22,357.0,0.0,250.0,2.0,False
b26aa95b-4420-4d92-8ddb-ba739137c200,5,AI-allowed,complete,2.0,60.0,70.0,2025-12-10,2026-01-05,99.0,0.0,160.0,3.0,False
215bdeb6-afdc-444f-8dee-41e1ed83ea75,2,AI-disallowed,complete,1.0,100.0,300.0,2025-12-10,2025-12-11,200.0,25.0,70.0,3.0,False
612193d6-6ef7-441d-ae52-c40354d903ca,20,AI-allowed,incomplete,3.0,240.0,300.0,2025-12-10,2025-12-10,,,,,False
73e7867c-f969-4271-a676-21cd9c96ec0b,50,AI-allowed,complete,5.0,50.0,60.0,2025-12-10,2025-12-10,11.0,4.0,13.0,1.0,False
06b49fa5-9584-4326-8317-aae16bdbc1d9,50,AI-disallowed,complete,2.0,180.0,190.0,2025-12-10,2026-01-09,244.0,0.0,220.0,3.0,False
14f4b30c-2caf-4191-ad97-5bf33107d3a5,20,AI-disallowed,incomplete,3.0,360.0,420.0,2025-12-10,2025-12-10,,,,,False
9943f898-a728-4c29-8054-8820007fb177,28,AI-disallowed,complete,2.0,240.0,300.0,2025-12-11,2025-12-11,319.0,0.0,290.0,3.0,False
61a80a3a-fc3f-49cd-a7c9-c9a7a67bf142,31,AI-allowed,complete,2.0,150.0,250.0,2025-12-11,2026-01-15,5.0,10.0,30.0,1.0,False
7c768b40-3108-4c91-aa1e-3b9c0ce76ad3,31,AI-allowed,complete,3.0,60.0,180.0,2025-12-11,2025-12-11,5.0,30.0,60.0,3.0,False
4b39afaf-2c05-47eb-9940-a5577af526de,33,AI-allowed,complete,1.0,180.0,300.0,2025-12-11,2025-12-14,199.0,0.0,300.0,5.0,False
eabbc5f2-4914-4738-84a9-4088ebb35538,5,AI-disallowed,complete,4.0,90.0,120.0,2025-12-11,2025-12-12,194.0,0.0,160.0,1.0,False
246d966e-b803-4399-9b9a-ceec738adae4,2,AI-disallowed,complete,5.0,180.0,600.0,2025-12-11,2025-12-15,200.0,30.0,60.0,2.0,False
b2cb08fe-0ef0-4a28-80fb-ff6225cd2edd,25,AI-disallowed,complete,4.0,40.0,60.0,2025-12-11,2025-12-15,100.0,0.0,60.0,3.0,False
9c2fae7e-a9ba-4e40-8c6b-a72e043fd8e5,20,AI-disallowed,complete,3.0,120.0,180.0,2025-12-11,2025-12-12,65.0,30.0,40.0,2.0,False
26d93317-8512-4f62-aa92-0b50ccbf9090,18,AI-allowed,complete,4.0,45.0,25.0,2025-12-11,2025-12-11,10.0,0.0,20.0,1.0,False
2c7caf13-fa16-4b70-acc9-1a0428d3e159,20,AI-allowed,incomplete,3.0,240.0,300.0,2025-12-11,2025-12-11,,,,,False
0cb9ffd0-06bd-44b9-8d75-4508d2764893,20,AI-disallowed,complete,3.0,30.0,60.0,2025-12-11,2025-12-12,12.0,10.0,10.0,1.0,False
2c5c633c-449a-48a7-93d8-d857fccb2527,49,AI-disallowed,complete,5.0,100.0,100.0,2025-12-12,2026-01-01,43.0,43.0,60.0,1.0,False
45e370df-3f1f-4924-8505-990d2b8f20ea,5,AI-allowed,complete,2.0,90.0,100.0,2025-12-12,2026-01-04,587.0,0.0,700.0,3.0,False
da441d95-1e48-4418-a591-210d424e564d,32,AI-disallowed,complete,3.0,20.0,20.0,2025-12-12,2025-12-12,5.0,0.0,5.0,1.0,False
0d34e485-d2da-40d3-84a9-fb80f0361052,18,AI-disallowed,complete,3.0,120.0,120.0,2025-12-12,2025-12-14,222.0,0.0,222.0,2.0,False
c2171c02-6a45-4786-990c-84be79e0f088,19,AI-allowed,complete,3.0,420.0,540.0,2025-12-13,2025-12-17,56.0,24.0,100.0,3.0,False
e0e5a149-06fe-4afa-a5ee-4e36f0acdbfd,19,AI-allowed,complete,3.0,120.0,180.0,2025-12-13,2025-12-17,104.0,151.0,300.0,3.0,False
94c0a783-e6cf-4436-a302-b6acfab061af,18,AI-disallowed,complete,3.0,30.0,45.0,2025-12-13,2025-12-14,41.0,24.0,50.0,3.0,False
21271242-b119-4800-9742-18188a983027,5,AI-allowed,complete,2.0,90.0,120.0,2025-12-13,2025-12-20,114.0,0.0,130.0,2.0,False
33950b6a-0f93-4dee-aff6-d21c9b1f4070,14,AI-disallowed,complete,1.0,60.0,60.0,2025-12-13,2025-12-17,60.0,0.0,60.0,3.0,False
0d5bc654-193f-4f1d-867c-76f8061448bd,19,AI-disallowed,ditched,3.0,400.0,500.0,2025-12-14,2025-12-14,,,,,False
2c02fb1c-eae5-407e-90ba-b97bd9f7356f,32,AI-disallowed,complete,2.0,25.0,25.0,2025-12-14,2025-12-14,20.0,0.0,20.0,2.0,False
2292641a-5e0f-43a9-b439-a9453cbca62d,44,AI-allowed,complete,2.0,150.0,180.0,2025-12-14,2025-12-15,160.0,0.0,200.0,4.0,False
de47d4e8-40c0-4e9c-95e8-4c1a381ce01b,19,AI-allowed,complete,3.0,420.0,480.0,2025-12-14,2025-12-17,121.0,150.0,350.0,3.0,False
5fac6537-3d01-494f-bfe4-7dbb611086c6,18,AI-allowed,complete,4.0,120.0,90.0,2025-12-14,2025-12-14,67.0,0.0,80.0,3.0,False
98ab1f4a-0c91-42db-bec4-9ccdfec91d4b,33,AI-disallowed,complete,1.0,60.0,80.0,2025-12-14,2025-12-14,60.0,0.0,40.0,3.0,False
a3bfbe27-0841-4beb-b6d4-bbdee265fd08,8,AI-disallowed,complete,4.0,10.0,15.0,2025-12-14,2025-12-15,30.0,0.0,20.0,1.0,False
